host_id,neighbourhood_group,neighbourhood,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.005070854129158994,0.0,0.09999999999999999,0.5,0.002004008016032064,0.2894736842105263,0.0,0.005479452054794521,97
0.06611670451039871,0.0,0.05454545454545454,0.0,0.0060120240480961915,0.21052631578947367,0.0,0.0273972602739726,95
0.10380599585063185,0.0,0.02727272727272727,0.0,0.004008016032064127,0.15789473684210525,0.0,0.5178082191780822,70
0.0009304427192623913,0.0,0.09999999999999999,0.0,0.0,0.15789473684210525,0.008333333333333333,0.24657534246575344,148
0.01626121060754569,0.25,0.13636363636363635,0.5,0.0,0.013157894736842105,0.0,0.0,100
0.1655094531865516,0.5,0.2545454545454545,0.0,0.008016032064128256,0.02631578947368421,0.008333333333333333,0.24657534246575344,120
0.37592332281181895,0.0,0.05454545454545454,0.5,0.058116232464929855,0.0,0.0,0.42191780821917807,175
0.08537359304932991,0.0,0.02727272727272727,0.5,0.004008016032064127,0.0,0.0,0.3424657534246575,125
0.029434168538347936,0.0,0.35909090909090907,0.0,0.0,0.02631578947368421,0.01666666666666667,0.7698630136986302,89
0.9889237297287692,0.0,0.09090909090909091,0.0,0.010020040080160319,0.0,0.008333333333333333,0.14794520547945206,109
0.07118936310890017,0.25,0.00909090909090909,0.5,0.004008016032064127,0.013157894736842105,0.008333333333333333,0.12602739726027398,175
0.021492144862434275,0.25,0.03636363636363636,0.5,0.0,0.013157894736842105,0.0,0.0,185
0.00757246835457458,0.25,0.08636363636363636,0.5,0.002004008016032064,0.513157894736842,0.0,0.0,200
0.01902375474527591,0.0,0.09090909090909091,0.5,0.004008016032064127,0.02631578947368421,0.0,0.008219178082191782,80
0.1595828577235161,0.25,0.03636363636363636,0.0,0.002004008016032064,0.02631578947368421,0.0,0.0,90
0.08196640861843721,0.25,0.031818181818181815,0.5,0.004008016032064127,0.17105263157894735,0.0,0.0,375
0.0015130785295033016,0.0,0.09090909090909091,0.5,0.004008016032064127,0.5657894736842105,0.225,0.23013698630136986,199
0.08303484038420615,0.5,0.6318181818181818,0.5,0.0060120240480961915,0.07894736842105263,0.008333333333333333,0.7726027397260274,139
0.1850332318547165,0.25,0.004545454545454545,0.5,0.05611222444889779,0.013157894736842105,0.24999999999999997,0.3917808219178082,150
0.05347504432569578,0.0,0.02727272727272727,0.5,0.026052104208416832,0.0,0.0,0.9972602739726028,250
0.013381463451977193,0.25,0.01818181818181818,0.0,0.004008016032064127,0.06578947368421052,0.0,0.0,90
0.006687946646033744,0.0,0.09545454545454544,0.5,0.002004008016032064,0.2763157894736842,0.0,0.03561643835616438,110
0.06018711253463693,0.25,0.03636363636363636,0.5,0.0,0.0,0.0,0.0,200
0.05474811020568673,0.25,0.01818181818181818,0.5,0.002004008016032064,0.0,0.0,0.008219178082191782,115
0.8426249816021593,0.0,0.02727272727272727,0.0,0.004008016032064127,0.14473684210526316,0.025,0.4383561643835616,80
0.080989297582968,0.0,0.09545454545454544,0.0,0.0,0.0,0.0,0.0,65
0.22378892083164165,0.25,0.031818181818181815,0.5,0.058116232464929855,0.07894736842105263,0.75,0.8602739726027397,125
0.06852337813065178,0.25,0.08636363636363636,0.5,0.0,0.0,0.0,0.0,300
0.08477279953849329,0.0,0.09545454545454544,0.5,0.002004008016032064,0.039473684210526314,0.0,0.0684931506849315,89
0.037739903971245145,0.5,0.19999999999999998,0.5,0.058116232464929855,0.8421052631578947,0.0,0.4876712328767123,75
0.05240954710097875,0.25,0.049999999999999996,0.5,0.058116232464929855,0.02631578947368421,0.0,0.273972602739726,340
0.1370158615589248,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,66
0.007416037266848662,0.0,0.05454545454545454,0.5,0.004008016032064127,0.2631578947368421,0.0,0.0,180
0.0018187046006221776,0.25,0.031818181818181815,0.0,0.004008016032064127,0.02631578947368421,0.008333333333333333,0.0821917808219178,225
0.43648047185961963,0.0,0.09999999999999999,0.0,0.002004008016032064,0.0,0.008333333333333333,0.0,65
0.6108143087128074,1.0,0.7681818181818182,0.0,0.002004008016032064,0.0,0.0,0.0,45
0.04636251880225158,0.0,0.09545454545454544,0.0,0.0,0.21052631578947367,0.03333333333333333,0.9452054794520548,110
0.6540340215378909,1.0,0.3,0.0,0.002004008016032064,0.09210526315789473,0.008333333333333333,0.4273972602739726,60
0.010733249762707725,0.25,0.01818181818181818,0.5,0.002004008016032064,0.513157894736842,0.0,0.0,150
0.000638942544511383,0.5,0.2545454545454545,0.0,0.012024048096192383,0.4473684210526315,0.0,0.3835616438356164,70
0.0051897340275983556,0.25,0.049999999999999996,0.0,0.0,0.039473684210526314,0.008333333333333333,0.0,115
0.1508656085003265,0.5,0.2545454545454545,0.0,0.040080160320641274,0.0,0.0,0.0,65
0.1752684571923824,0.0,0.05454545454545454,0.0,0.004008016032064127,0.19736842105263158,0.008333333333333333,0.005479452054794521,65
0.9623737119802639,0.25,0.11818181818181818,0.5,0.0,0.02631578947368421,0.0,0.4575342465753425,181
0.8733227051911758,0.25,0.031818181818181815,0.0,0.0,0.0,0.0,0.2273972602739726,180
0.6486234313989514,0.25,0.00909090909090909,0.0,0.0,0.0,0.0,0.07123287671232877,60
0.10672101947049761,0.25,0.12727272727272726,0.0,0.008016032064128256,0.8157894736842105,0.025,0.23013698630136986,195
0.005538711107647988,0.0,0.09090909090909091,0.0,0.008016032064128256,0.013157894736842105,0.0,0.030136986301369864,53
0.28969920134004634,0.25,0.031818181818181815,0.5,0.008016032064128256,0.09210526315789473,0.0,0.06027397260273973,220
0.4656660282672857,0.25,0.00909090909090909,0.5,0.004008016032064127,0.513157894736842,0.0,0.010958904109589041,70
0.04750605659198625,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,90
0.14096336608262922,0.25,0.01818181818181818,0.0,0.008016032064128256,0.0,0.0,0.0,200
0.011244352033741755,0.0,0.013636363636363636,0.5,0.012024048096192383,0.02631578947368421,0.0,0.0,135
0.034581262408574696,0.25,0.12272727272727273,0.5,0.0,0.06578947368421052,0.0,0.0,150
0.027801145655762843,0.25,0.19545454545454544,0.5,0.0,0.0,0.0,0.0,275
0.041658642701855646,0.0,0.02727272727272727,0.5,0.002004008016032064,0.6710526315789473,0.0,0.4904109589041096,90
0.10501028046283727,0.25,0.031818181818181815,0.0,0.004008016032064127,0.013157894736842105,0.008333333333333333,0.0547945205479452,94
0.04961245193208087,0.25,0.08636363636363636,0.5,0.0,0.0,0.0,0.0,150
0.015831568279798463,0.5,0.17727272727272728,0.0,0.002004008016032064,0.43421052631578944,0.0,0.3095890410958904,48
0.03509905762044264,0.25,0.3090909090909091,0.0,0.0060120240480961915,0.13157894736842105,0.008333333333333333,0.0,149
0.06398805769380615,0.0,0.06818181818181818,0.0,0.0,0.9078947368421052,0.09166666666666667,0.1780821917808219,62
8.455123622098552e-05,0.0,0.09090909090909091,0.5,0.058116232464929855,0.013157894736842105,0.0,0.0,300
0.001996111277432149,0.0,0.09090909090909091,0.5,0.0060120240480961915,0.0,0.0,0.0,137
0.006240872050820418,0.0,0.02727272727272727,0.5,0.058116232464929855,0.09210526315789473,0.0,0.0,80
0.022298159395703267,0.5,0.37727272727272726,0.0,0.002004008016032064,0.3421052631578947,0.0,0.8410958904109589,60
0.30722167404630835,0.5,0.2863636363636364,0.5,0.0,0.0,0.0,0.0,150
0.20836278582726034,0.0,0.02727272727272727,0.5,0.002004008016032064,0.2631578947368421,0.0,0.0,75
0.02031279109029592,0.0,0.06818181818181818,0.5,0.002004008016032064,0.06578947368421052,0.0,0.0,220
0.031178609200697545,0.25,0.04090909090909091,0.5,0.0060120240480961915,0.17105263157894735,0.0,0.0,140
0.8520390840768796,0.25,0.13636363636363635,0.0,0.0,0.3289473684210526,0.008333333333333333,0.2191780821917808,35
0.02064062124780878,0.25,0.08636363636363636,0.0,0.008016032064128256,0.4605263157894737,0.0,0.8767123287671232,95
0.8977523001288191,0.5,0.16818181818181818,0.5,0.0,0.15789473684210525,0.025,0.43561643835616437,96
0.09704634433193851,0.25,0.03636363636363636,0.5,0.0060120240480961915,0.013157894736842105,0.0,0.0,90
0.7646442083141382,0.25,0.004545454545454545,0.0,0.0,0.6710526315789473,0.008333333333333333,0.07945205479452055,145
0.5689215187981506,0.0,0.6681818181818181,0.5,0.002004008016032064,0.0,0.0,0.0,62
0.36326477716854155,0.0,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,50
0.030413291830538456,0.0,0.02727272727272727,0.0,0.002004008016032064,0.2631578947368421,0.0,0.17534246575342466,130
0.10977578921610845,0.0,0.35909090909090907,0.5,0.008016032064128256,0.013157894736842105,0.0,0.0,115
0.591099190677273,0.25,0.12727272727272726,0.5,0.012024048096192383,0.05263157894736842,0.0,0.0,150
0.0004186696959879265,0.25,0.031818181818181815,0.0,0.002004008016032064,0.013157894736842105,0.01666666666666667,0.8657534246575342,134
0.13958856458564872,0.5,0.7272727272727273,0.0,0.028056112224448898,0.02631578947368421,0.025,0.5205479452054794,50
0.3288609724722734,0.0,0.06818181818181818,0.0,0.0060120240480961915,0.48684210526315785,0.0,0.23013698630136986,45
0.04694933587781738,0.0,0.02727272727272727,0.5,0.0,0.22368421052631576,0.0,0.9917808219178083,227
0.38577603528010973,0.0,0.09999999999999999,0.0,0.002004008016032064,0.3289473684210526,0.025,0.0,75
0.7552199643571738,0.25,0.08181818181818182,0.0,0.0,0.02631578947368421,0.0,0.0,65
0.01069933667524701,0.25,0.06363636363636363,0.5,0.010020040080160319,0.8026315789473684,0.0,0.18904109589041096,275
0.6700762862198236,0.0,0.35909090909090907,0.5,0.004008016032064127,0.039473684210526314,0.0,1.0,190
0.0806868648757764,0.0,0.02727272727272727,0.5,0.002004008016032064,0.0,0.0,0.0,120
0.10296925794843684,0.25,0.08636363636363636,0.5,0.004008016032064127,0.013157894736842105,0.0,0.0,149
0.049325836583428685,0.25,0.08636363636363636,0.0,0.002004008016032064,0.40789473684210525,0.0,0.2219178082191781,139
0.17024926556730738,0.0,0.17272727272727273,0.5,0.004008016032064127,0.23684210526315788,0.0,0.0,185
0.7935653206510125,0.25,0.12272727272727273,0.5,0.002004008016032064,0.0,0.0,0.24657534246575344,240
0.10178242018526797,0.25,0.10454545454545454,0.0,0.0060120240480961915,0.11842105263157894,0.0,0.09315068493150686,75
0.4457636974488176,0.0,0.09545454545454544,0.0,0.008016032064128256,0.2894736842105263,0.008333333333333333,0.4794520547945206,60
0.49853529765314186,0.0,0.09545454545454544,0.0,0.1783567134268537,0.0,0.0,0.9342465753424658,40
0.03471270432995178,0.25,0.01818181818181818,0.5,0.002004008016032064,0.013157894736842105,0.0,0.0027397260273972603,125
0.6621806246471375,0.5,0.8318181818181818,0.0,0.0,0.13157894736842105,0.01666666666666667,0.44931506849315067,60
0.02514749304071767,0.0,0.1318181818181818,0.0,0.002004008016032064,0.18421052631578946,0.0,0.0,75
0.1350171328895979,0.0,0.05454545454545454,0.5,0.0,0.013157894736842105,0.0,0.4876712328767123,250
0.18886819217233958,0.25,0.12727272727272726,0.5,0.0,0.039473684210526314,0.0,0.0136986301369863,110
0.6809181285830223,0.0,0.10909090909090909,0.5,0.004008016032064127,0.6973684210526315,0.0,0.20273972602739726,78
0.020889929648479348,0.5,0.11363636363636363,0.5,0.004008016032064127,0.013157894736842105,0.0,0.8602739726027397,225
0.0060125392392339026,0.25,0.049999999999999996,0.0,0.0,0.13157894736842105,0.0,0.0,114
0.5261862203247955,0.0,0.05454545454545454,0.0,0.002004008016032064,0.0,0.0,0.0,110
0.16375811179598926,0.5,0.20909090909090908,0.0,0.0,0.5,0.01666666666666667,0.9835616438356164,50
0.10870170709179235,0.25,0.3090909090909091,0.5,0.002004008016032064,0.02631578947368421,0.0,0.0,200
0.10762156632495667,0.25,0.03636363636363636,0.5,0.058116232464929855,0.013157894736842105,0.0,0.852054794520548,120
0.0005778603459204183,0.75,0.18636363636363634,0.5,0.004008016032064127,0.05263157894736842,0.0,0.8931506849315068,99
0.05976357259412062,0.25,0.11818181818181818,0.0,0.012024048096192383,0.14473684210526316,0.01666666666666667,0.005479452054794521,120
0.007650950012098146,0.0,0.07272727272727272,0.5,0.002004008016032064,0.11842105263157894,0.0,0.0,170
0.06665302925290868,0.25,0.10454545454545454,0.5,0.0,0.10526315789473684,0.0,0.0,150
0.006187809715973791,0.0,0.09545454545454544,0.5,0.002004008016032064,0.9605263157894737,0.01666666666666667,0.4657534246575343,111
0.16488231442331483,0.5,0.2545454545454545,0.0,0.002004008016032064,0.8157894736842105,0.01666666666666667,0.18356164383561643,69
0.6902710358519807,0.5,0.5636363636363636,0.5,0.004008016032064127,0.381578947368421,0.0,0.8575342465753425,89
0.10862071740415237,0.0,0.09545454545454544,0.0,0.004008016032064127,0.07894736842105263,0.008333333333333333,0.0,40
0.04636251880225158,0.0,0.09545454545454544,0.0,0.0,0.2894736842105263,0.03333333333333333,0.8876712328767123,100
0.6786858797084233,0.0,0.09545454545454544,0.0,0.026052104208416832,0.013157894736842105,0.0,0.0,55
0.9684334371814554,0.25,0.12727272727272726,0.5,0.012024048096192383,0.0,0.01666666666666667,0.7397260273972602,180
0.019102786857083748,0.0,0.09999999999999999,0.0,0.018036072144288578,0.11842105263157894,0.0,0.24657534246575344,45
0.11094494682511366,0.5,0.2545454545454545,0.5,0.002004008016032064,0.21052631578947367,0.0,0.0,90
0.016266930228552447,0.25,0.08636363636363636,0.5,0.004008016032064127,0.02631578947368421,0.0,0.049315068493150684,125
0.16841077377559235,0.0,0.24545454545454545,0.5,0.002004008016032064,0.10526315789473684,0.0,0.0,50
0.15530446820329077,0.0,0.09999999999999999,0.5,0.012024048096192383,0.0,0.01666666666666667,0.0,113
3.476610933170384e-05,0.25,0.049999999999999996,0.5,0.1783567134268537,0.35526315789473684,0.0,0.0,120
0.04492568730460127,0.25,0.19545454545454544,0.0,0.0,0.06578947368421052,0.0,0.0,80
0.9444681413191127,0.25,0.004545454545454545,0.0,0.0,0.10526315789473684,0.05,0.136986301369863,150
0.06079914479089345,0.25,0.049999999999999996,0.5,0.004008016032064127,0.039473684210526314,0.0,0.0,180
0.0599113568105731,0.0,0.1318181818181818,0.5,0.058116232464929855,0.039473684210526314,0.16666666666666666,0.6986301369863014,270
0.6530142302457314,0.25,0.01818181818181818,0.5,0.0,0.0,0.0,0.0,185
0.05627324404855481,0.25,0.00909090909090909,0.0,0.004008016032064127,0.22368421052631576,0.025,0.6301369863013698,70
0.37724653106717504,0.5,0.17727272727272728,0.0,0.0,0.4473684210526315,0.03333333333333333,0.7178082191780822,80
0.1952413372940524,0.25,0.00909090909090909,0.5,0.002004008016032064,0.6447368421052632,0.0,0.038356164383561646,95
0.02698144996402453,0.25,0.031818181818181815,0.5,0.002004008016032064,0.3157894736842105,0.0,0.1315068493150685,245
0.9400632311575352,0.0,0.24545454545454545,0.0,0.002004008016032064,0.013157894736842105,0.008333333333333333,0.9397260273972603,60
0.04462184018507659,0.25,0.19545454545454544,0.5,0.05611222444889779,0.0,0.7916666666666667,0.8821917808219178,167
0.09020611505497024,0.0,0.09545454545454544,0.0,0.004008016032064127,0.06578947368421052,0.0,0.0,75
0.01566280118347671,0.25,0.00909090909090909,0.0,0.002004008016032064,0.881578947368421,0.025,0.32054794520547947,60
0.0006253999109612855,0.0,0.05454545454545454,0.0,0.004008016032064127,0.21052631578947367,0.008333333333333333,0.0,50
0.02840275208915172,0.25,0.23636363636363636,0.5,0.008016032064128256,0.3289473684210526,0.0,0.0,210
0.20638158056021483,0.0,0.09090909090909091,0.0,0.0,0.05263157894736842,0.0,0.0,25
0.6383592233673312,0.75,0.9363636363636363,0.5,0.004008016032064127,0.14473684210526316,0.01666666666666667,0.9123287671232877,72
0.8305453060785555,0.0,0.24545454545454545,0.0,0.0,0.0,0.0,0.24383561643835616,133
0.0012377675433380224,0.0,0.02727272727272727,0.0,0.004008016032064127,0.6842105263157894,0.0,0.0,90
0.014313903846390447,0.25,0.03636363636363636,0.0,0.0,0.39473684210526316,0.025,0.13424657534246576,129
0.22096631520525156,0.25,0.004545454545454545,0.5,0.002004008016032064,0.013157894736842105,0.025,0.0,365
0.09946506962016376,0.0,0.10909090909090909,0.5,0.0060120240480961915,0.0,0.0,0.0,250
0.4087060979671924,0.0,0.09999999999999999,0.0,0.004008016032064127,0.0,0.0,0.0,60
0.00013793072022477492,0.0,0.02727272727272727,0.5,0.002004008016032064,0.013157894736842105,0.0,0.18082191780821918,250
0.13520245371376652,0.0,0.07272727272727272,0.0,0.0,0.013157894736842105,0.0,0.0,100
0.017650112483145755,0.0,0.05454545454545454,0.0,0.004008016032064127,0.15789473684210525,0.0,0.0,60
0.09199167939136525,0.25,0.12727272727272726,0.5,0.058116232464929855,0.13157894736842105,0.27499999999999997,0.947945205479452,165
0.003764006395841336,0.0,0.05454545454545454,0.5,0.002004008016032064,0.15789473684210525,0.008333333333333333,0.8438356164383561,170
0.028617090238504367,0.0,0.05909090909090909,0.0,0.0,0.5,0.0,0.12602739726027398,110
0.0031328868638732937,0.0,0.02727272727272727,0.5,0.004008016032064127,0.07894736842105263,0.008333333333333333,0.0,81
0.09152895877106525,0.25,0.03636363636363636,0.5,0.060120240480961915,0.013157894736842105,0.0,0.11232876712328767,125
0.004774097298262833,0.25,0.12272727272727273,0.0,0.0,0.013157894736842105,0.0,0.5561643835616439,200
0.09159177982193169,0.0,0.02727272727272727,0.5,0.002004008016032064,0.013157894736842105,0.0,0.057534246575342465,200
0.011817852490099343,0.25,0.01818181818181818,0.0,0.002004008016032064,0.10526315789473684,0.0,0.4,95
0.01250480485529842,0.25,0.049999999999999996,0.0,0.002004008016032064,0.02631578947368421,0.0,0.9534246575342465,88
0.03666744040124837,0.25,0.00909090909090909,0.0,0.0060120240480961915,0.75,0.0,0.20273972602739726,90
0.009508288483612366,0.25,0.12727272727272726,0.5,0.002004008016032064,0.3421052631578947,0.0,0.11506849315068493,190
0.07100601079674157,0.0,0.05454545454545454,0.5,0.008016032064128256,0.07894736842105263,0.0,0.0,175
0.5294791654420427,0.0,0.06818181818181818,0.5,0.004008016032064127,0.5657894736842105,0.0,0.15342465753424658,120
0.026364080852985416,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,50
0.013002947755600121,0.25,0.004545454545454545,0.0,0.0060120240480961915,0.40789473684210525,0.0,0.0,120
0.6629118940503091,1.0,0.8045454545454545,0.0,0.0,0.0,0.0,0.2273972602739726,40
0.008743452305277937,0.0,0.15454545454545454,0.0,0.060120240480961915,0.22368421052631576,0.008333333333333333,0.9068493150684932,125
0.8287362654137452,0.25,0.031818181818181815,0.5,0.002004008016032064,0.18421052631578946,0.0,0.4273972602739726,240
0.21801834817235963,0.5,0.19999999999999998,0.5,0.0,0.5526315789473684,0.01666666666666667,0.3315068493150685,100
0.00448583787754306,0.25,0.10454545454545454,0.5,0.004008016032064127,0.25,0.0,0.024657534246575342,150
0.5317750956801642,0.0,0.06818181818181818,0.0,0.008016032064128256,0.02631578947368421,0.05,0.8438356164383561,70
0.779309396774101,0.25,0.21818181818181817,0.5,0.0,0.0,0.26666666666666666,0.9972602739726028,179
0.14096130643580396,0.0,0.09545454545454544,0.0,0.0,0.013157894736842105,0.0,0.0,68
0.7208341350918708,0.0,0.06818181818181818,0.5,0.004008016032064127,0.39473684210526316,0.0,0.31232876712328766,250
0.7132769992586183,0.0,0.05454545454545454,0.0,0.0,0.7763157894736842,0.0,0.12054794520547946,76
0.23635573746064686,0.25,0.12727272727272726,0.5,0.002004008016032064,0.381578947368421,0.0,0.0,120
0.1333216935947262,0.0,0.013636363636363636,0.0,0.0,0.013157894736842105,0.0,0.0,50
0.46558744818416165,0.0,0.09999999999999999,0.5,0.004008016032064127,0.8157894736842105,0.0,0.2958904109589041,100
0.1357245504889155,0.25,0.004545454545454545,0.5,0.018036072144288578,0.05263157894736842,0.0,0.052054794520547946,105
0.0033523686622001494,0.0,0.02727272727272727,0.0,0.35871743486973945,0.0,0.0,0.23287671232876714,52
0.24669236486187834,0.25,0.04090909090909091,0.5,0.058116232464929855,0.05263157894736842,0.0,0.0,175
0.0814157392560027,0.25,0.13636363636363635,0.0,0.002004008016032064,0.22368421052631576,0.008333333333333333,0.07397260273972603,75
0.11520692478780398,0.5,0.11363636363636363,0.0,0.002004008016032064,0.5657894736842105,0.0,0.021917808219178082,76
0.021134976585187586,0.0,0.16363636363636364,0.5,0.058116232464929855,0.14473684210526316,0.0,0.8876712328767123,117
0.041990599443804226,0.0,0.05454545454545454,0.0,0.0060120240480961915,0.0,0.0,0.0,83
0.0019788466980261567,0.0,0.05454545454545454,0.0,0.008016032064128256,0.0,0.0,0.0,79
0.918515749235265,0.0,0.09090909090909091,0.0,0.0,0.013157894736842105,0.0,0.0,65
0.11447561163992087,0.25,0.08636363636363636,0.0,0.010020040080160319,0.039473684210526314,0.0,0.0,75
0.001610669335094058,0.25,0.031818181818181815,0.5,0.004008016032064127,0.013157894736842105,0.0,0.04657534246575343,180
0.26628516174834854,0.0,0.06818181818181818,0.5,0.09819639278557113,0.0,0.008333333333333333,0.6164383561643836,100
0.023211100585039945,0.0,0.05454545454545454,0.0,0.0,0.05263157894736842,0.0,0.0,41
0.58614210196072,0.25,0.004545454545454545,0.5,0.0,0.013157894736842105,0.008333333333333333,0.0,200
0.5126462734290522,0.5,0.16818181818181818,0.0,0.0,0.09210526315789473,0.04166666666666667,0.8931506849315068,70
0.7895352735024158,0.25,0.06363636363636363,0.5,0.0060120240480961915,0.013157894736842105,0.008333333333333333,0.0,137
0.07939771916897807,0.0,0.5318181818181817,0.0,0.012024048096192383,0.09210526315789473,0.0,0.9972602739726028,50
0.2024292859906195,0.5,0.4818181818181818,0.5,0.0,0.19736842105263158,0.0,0.9698630136986301,200
0.043598702422500094,0.5,0.2545454545454545,0.5,0.0,0.039473684210526314,0.0,0.0,120
0.1380806479320827,0.0,0.05454545454545454,0.5,0.0060120240480961915,0.22368421052631576,0.0,0.024657534246575342,107
0.9566747858673598,0.5,0.5727272727272728,0.0,0.0,0.05263157894736842,0.0,0.6,50
0.017613622103109017,0.0,0.013636363636363636,0.5,0.0060120240480961915,0.48684210526315785,0.0,0.9397260273972603,165
0.06360376769553316,0.25,0.031818181818181815,0.0,0.0,0.5,0.03333333333333333,0.8410958904109589,150
0.825747211160734,0.0,0.05454545454545454,0.0,0.008016032064128256,0.013157894736842105,0.0,0.019178082191780823,70
0.073932725190711,0.0,0.1318181818181818,0.0,0.0060120240480961915,0.0,0.0,0.0,55
0.018523019970827746,0.0,0.02727272727272727,0.5,0.002004008016032064,0.07894736842105263,0.0,0.010958904109589041,150
0.007716705604016494,0.25,0.3090909090909091,0.5,0.058116232464929855,0.09210526315789473,0.31666666666666665,0.9095890410958904,140
